ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B00AHR3IG4,1.0,i have had my samsung fridge for a few years and have replaced the filters quite a few times  have never had one leak  the first one of this three pack that i installed leaked horribly  the food trays and bottom of the fridge were full of water every day  i took out the filter and reinstalled with the same results  figured i had a faulty filter so i tried the next one  it seemed to be okay but after a month it started leaking too  at that point i was not about to try the third out of the pack  two leaky filters out of three  sent them back  bought genuine samsung filters and there is a difference  these filters only had one larger oring where the genuine filters have two large orings  certainly beneficial in reducing leakage  the genuine filters were nearly twice the cost but they dont leak they are worth it,samsung genuine  refrigerator water filter  pack,116.0,0.6129032258064516,155.0,8.157894736842104,-68.94,155,1,24,19,1,11,1,3,22,155.0,155.0,8.1579,19.0,24.0,19.0,0.5789,11.0,1.0,1.0,3.0,0.1579,22.0,1.1579,60,16,51,15,94,29,73,28,0.78,0.38,0.27,0.26,1.32,0.81,60,35,37.0,37.6,0.64,0.7,4.38,6.19,0.9,19.97,0.7,0.89,15.21,2.76,0.23,0.64,0.15,0.05,0.21
B0002EAL58,4.0,ive been using this for the longest of my temp controllers  i like it but its an analog so i dont trust it as much as my digital for accuracy  to use i have to dial the setting to the near temp which may be about  degrees off  so whatever the setting says on the dial the freezer may kick on anywhere in that  degree range  i like it but i will probably go with another digital one that costs much less and more accurate  giving it  stars because i knew it was analog but i didnt know the variance was so great,johnson controls  freezer temperature controller ,62.21,0.6504854368932039,103.0,8.583333333333334,-16.16,103,1,15,12,1,6,1,1,13,103.0,103.0,8.5833,12.0,15.0,12.0,0.5,6.0,1.0,1.0,1.0,0.0833,13.0,1.0833,38,14,30,13,58,19,43,17,0.74,0.4,0.37,0.14,0.29,0.38,38,35,34.6,34.4,0.66,0.7,3.53,4.99,0.9,16.93,0.7,0.79,8.64,2.08,0.26,0.79,0.21,0.0,0.21
B000E1385Y,1.0,as others have said this in not a filter made by vornado  not only is it not as thick as the vornado filters but it is also too small for the filter space leaving space at the top which defeats the airflow of the humidifier  i rarely had to fill my humidifier while using these because they keep the unit from working correctlyi have made this mistake before thinking i was getting a name brand filter instead of a third party knockoff and so am usually very cautious about which filters i purchase  this seller did a very good job of misrepresenting the product as originalif you are tired of amazon sellers playing bait and switch go directly to vornados website  there you can order filters for the same price as these knockoffs and have them delivered to you for free quicker than super saver shipping,vornado  replacement humidifier wick ,12.98,0.684931506849315,inf,10.428571428571429,-68.26,146,1,21,14,0,10,0,2,17,146.0,0.0,10.4286,14.0,0.0,0.0,0.7143,0.0,0.0,0.0,0.0,0.1429,0.0,1.2143,67,22,58,21,90,31,72,30,0.8,0.42,0.33,0.16,0.47,0.49,67,36,41.3,40.3,0.74,0.72,4.99,7.06,0.93,29.8,0.81,0.95,17.05,2.92,0.25,0.73,0.14,0.07,0.21
B000DZFTC6,1.0,due to an improperly installed and too long vent pipe run leading to the great outdoors our dryer took way too long to dry anything much less towels so i bought one of these i had a nylon kneehigh hanging inside it with two golfballs to make it hang down to the water level but i still had superfine dust on everything in the roomand beyond be prepared for extra dusting and a lot of it since your heating and cooling system will spread dust from this thing throughout your house we had a repair service in for the washer recently when he saw this thing sitting in my laundry room he said that the dryer sucks in air around it to do its job  since all the moisture from every load of laundry could be more than a gallon of water from every load is vented back out through the holes in this thing the air is heavy and super moist for your dryer to try and make use of no such thing as a quick load around here dry time was very extended even for poly fleece itemstowels and cotton underwear took forever the  repair guy suggested venting the dryer up into the atticsaid he does it all the time we were all prepared for our contractor to start the work in the laundry room when he called to say everybody he talked to recommended not venting moist dryer air into an unfinished attic with exposed insulation our contractor said wed have to sign a release for him to proceed  neither this indoor vent pot nor venting into an attic is up to code so wed have to do something before the house could be sold anyway  luckily we do have a vent pipe leading outside it was just nonfunctioning or so we thought  as of yesterday weve got several hours into a searchanddestroy mission involving clods of solidified lint stuck about  out in a  run of thankfully metal venting rather than pvc  perhaps if you have no other option an indoor vent filter like this would at least let you have a dryer  but theres another one listed on amazon that doesnt use water and has some fibery filters to keep microdust from filling your home and your lungslooks far superior to me,dundas jafine tdidvkzw indoor dryer vent kit with  by  proflex duct white,15.79,0.5544041450777202,,,-303.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,61,136,59,220,87,188,85,0.85,0.45,0.41,0.17,1.5,0.87,150,44,43.0,41.8,0.68,0.85,7.15,10.11,0.93,32.99,0.72,0.72,28.17,3.75,0.21,0.67,0.16,0.06,0.22
B0050O230G,2.0,this basket replaces the busted poorly engineered piece of junk that broke after dropping its previously clean contents onto the floor for the  time  whirlpool had a neat idea allowing the silverware basket to be placed either in the door or piggyback on the lower rack  but the execution of the idea stinks as im sure anyone with one knows if attached to the door it can get snagged when closing the door dropping its entire load to slide under the rack into the bottom of the dishwasher with a loud crash  nice  if the dishes are dirty you have to clear the fetid contents out the basket before you can roll out the rack  if it doesnt get snagged on a knife pointing up from the dishwasher floor like a menacing punji stick  im not sure if mine broke because it was just a piece of garbage or if it was manhandled by a member of the family frustrated with this piece of garbageeither way this is the exact replacement  ive found that attaching it to the rack eliminates the autodump of flatware but the rack is now an obstacle that you must clear while loading the bottom rack  sigh,whirlpool   silverware basket for dish washer,33.0,0.5771144278606966,201.0,12.5625,-115.63,201,1,24,16,1,11,1,0,31,201.0,201.0,12.5625,16.0,24.0,16.0,0.6875,11.0,1.0,1.0,0.0,0.0,31.0,1.9375,78,40,72,40,109,51,96,51,0.88,0.53,0.51,0.36,3.57,1.34,78,44,42.8,42.8,0.72,0.88,5.28,7.47,0.93,28.56,0.75,0.82,18.89,3.07,0.24,0.73,0.12,0.03,0.16
B008B7VI1Y,5.0,i bought these filters for my broan rangemaster installed about  years ago they fit quite well although there is still about a  gap on each end after the new filters are in place i didnt know that the filters were sold in pair so i actually bought  instead of  filters i am happy that i dont need to order again the next time i need to replace range hood filters,aluminum range hood filter    x   x   pack,11.17,0.7571428571428571,70.0,7.777777777777778,25.81,70,1,11,9,1,8,1,0,9,70.0,70.0,7.7778,9.0,11.0,9.0,0.8889,8.0,1.0,1.0,0.0,0.0,9.0,1.0,32,8,28,8,46,12,39,12,0.85,0.31,0.25,0.27,0.82,0.64,32,32,32.0,32.0,0.7,0.7,3.34,4.72,0.91,17.54,0.72,0.91,9.09,2.13,0.26,0.7,0.1,0.08,0.18
B00GRSV4UO,1.0,updated   it appears best air has changed the wick material as compared to those we have purchased in the past  to extend life we turn the wick every time we fill the water container  the present generation draw the water very well but the material is very fragile  just touching it when you lift the wick to turn it over causes the material to fall apart  like wet toilet paper  note we do not recommend you touch the wick material after original installation  do not plan on turning this wick  if there is reliable wick out there priced reasonably i havent found it at this time  there is a definite need for a long life low cost wick  this wick does have a built in metal center support which helps to keep the shape of the wick but if you cant turn the wick it appears the additional structural metal center piece is a negative because of the very thin paper wick material falling from the center support  if you dont plan on turning the wick or paying for the extra manufacturing cost of the center support two stars,bestair  honeywelldura filter   pack,83.67,0.544973544973545,189.0,8.590909090909092,-111.91,189,1,32,22,1,17,1,1,19,189.0,189.0,8.5909,22.0,32.0,22.0,0.7727,17.0,1.0,1.0,1.0,0.0455,19.0,0.8636,72,19,66,18,116,33,104,32,0.9,0.31,0.26,0.12,0.47,0.49,72,39,36.6,38.3,0.62,0.78,4.73,6.69,0.9,20.58,0.63,0.74,18.38,3.03,0.24,0.51,0.15,0.04,0.19
B00DM8LE8E,5.0,i dont normally write reviews but i will for this i installed this on my kenmore washer it was the part listed as a replacement part through sears it fit perfectly the instructions were very clear but you needed to read them first then as you were doing it reread each step and it all made sense a repair man that works on these probably understands the instructions on the first read because they know what parts they are talking abouta few tips i will add in the instructions it told you to pull down on the bellows slowly and steadily to release the rear spring layman terms i did not take the front panel off you dont need to and you cant pull down far enough to make this happen instead i pulled down hard and with my other hand rolled the rubber groove the spring was in downward and inward this helped the spring come loose the spacers are used to jamb the spring in place when you are installing the spring it allows you to pull the spring around the bellows if you follow the instructions it will work it is a pita but it works i jammed the white part hard between the bellows and the washer assembly im assuming that is how they work cuz it worked for me first one at  second one at  and continue to work counterclockwise with the spring once you have the spacers in place fold the outer front of the bellows inside the washer this allows you much greater freedom to roll the spring into place reusing the clip for the water hose was a pain pick up a regular hose clam at the auto parts store before assembly i forgot to measure it but a  should work fine go slow and take you time i did it in  a hour a repairman could probably do it faster,frigidaire by electrolux  bellows kit,91.98,0.5141065830721003,,,-226.94,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,37,101,36,179,46,156,45,0.87,0.29,0.33,0.17,1.72,0.93,111,38,41.0,39.1,0.62,0.77,5.87,8.3,0.91,24.46,0.65,0.64,23.6,3.44,0.24,0.61,0.1,0.06,0.15
B00IB4BMDQ,5.0,this brush worked great for me  just make sure you use duct tape on all connections just like it tells you in the instructions  i used it on my  foot horizontal run for my clothes dryer  i had to buy the extension kit to get that distance and it was worth it,deflecto dryer duct cleaning kit lint remover extends up to  feet synthetic brush head use with or without a power drill,22.49,0.7884615384615384,52.0,7.428571428571429,44.08,52,1,9,7,1,3,1,0,5,52.0,52.0,7.4286,7.0,9.0,7.0,0.4286,3.0,1.0,1.0,0.0,0.0,5.0,0.7143,26,6,24,6,29,6,27,6,0.93,0.22,0.23,0.0,0.0,0.0,26,26,26.0,26.0,0.9,0.9,3.41,4.83,0.97,45.09,0.89,0.88,6.12,1.75,0.26,1.0,0.19,0.04,0.22
B00MNMR4AW,4.0,this blade is designed to rotate on a square shaft and chop crush ice im not sure what the metal is possibly aluminum but over time the center of this part wears to point where the shaft rotates without turning the blade since its not very expensive i guess that is to be expected the problem is when you call a repair man to fix the ice maker and the price of the service call is way more than the cost of the part,ge  ice crusher blade bearing,11.25,0.6785714285714286,28.0,10.5,20.06,84,1,13,8,3,5,2,1,7,84.0,28.0,10.5,8.0,4.3333,2.6667,0.625,1.6667,3.0,0.6667,0.3333,0.125,2.3333,0.875,37,14,32,13,49,18,38,17,0.78,0.45,0.38,0.3,0.9,0.67,37,37,37.0,37.0,0.76,0.76,3.74,5.29,0.93,23.42,0.84,0.9,8.1,2.01,0.24,0.84,0.05,0.03,0.08
B000DZHEHY,5.0,my house flooded from a broken water heater hose while i was at work this did over  in damages to my house and put me out of my house for about  months until the contractors could get the repairs finished it as a nightmare one of the first things i did was make sure if another pipe broke on my water heater it would not flood my house this drain pan was one of the things i bought and placed under my new water heater along with a drain hole that would take water out of my house rather than all over my floors inside i have peace of mind with this and i found it on amazoncom when i had a hard time finding this product anywhere to fit my water heater amazon did have it this is an awesome websitei have not had a pipe break again but if i do i can rest assured it will not do the damage that was done before live and learn if you dont have one of these under your water heater along with a place for rouge water to escape and like me if you live in a mobile home you should seriously concider taking these precautions it does not cost much but without this protection it could cost your tens of thousands like it did me and months out of your home while repairs are being done too easy to avoid,oatey  water heater pan  white,17.41,0.5165289256198347,,,-140.32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,21,61,20,127,29,104,28,0.82,0.27,0.3,0.14,0.69,0.59,70,33,34.4,34.6,0.55,0.66,4.39,6.21,0.88,17.11,0.59,0.64,14.69,2.71,0.22,0.55,0.12,0.02,0.14
B01AYTUFV0,3.0,dimensions my cutout originally for a trash compactor is  x   the width of the cooler fits well with plenty of wiggle room to slide in and out without issue yet fills up the space nicely  the door however is quite thick so due to the way it hinges open the face of the door cannot sit flush with the rest of the cabinetry it must be pulled forward approximately   unless your cutout is wide enough to allow for the thickness of the corner of the door to swing into  this also puts the handle jutting out approximately  from the face of the rest of the cabinetry  the height with the legs extended as much as possible still leaves a  gap  i wish it were taller or at least offered more flexibility in the legs to fill that gapshipping  i would strongly advise you inspect your delivery thoroughly upon arrival  i had to return my first one because there was visible damage to the bottom of the box and denting to the front of the unit itself perhaps from aggressive dolly usage  the second one was actually sent strapped to a small wooden crate which eliminated that issueodor mine arrived with a horrible odor inside so bad you could smell it across the room  i let it sit with the door open due to the odor for  hours then i wiped it with water as per instructions  it did not help at all  i plugged it in and waited another  hours  that did not help  i put in a box of baking soda nothing helped  after a week i filled it with soda cans hoping constant use would helpnoall the sodas just smelled awful as well some people call it a chemical smell like glue  i think they are being far too kind  my son described it like yogurt that had gone bad and i could not agree more  i has a horrible rotten sour smell update  the problem is the air filter  i recommend throwing it out immediately  i actually ended up removing the filter cutting with back round edge with a razor then beating it with a hammer to remove the disgusting contents there is no way that is pure carbon  i wouldnt even throw that stuff in my trash can without sealing them first in an airtight container  even my hands smelled awful for a while afterwards i have a replacement filter on the way but im not confident that it will smell any better so i kept the face of this one intact just in case  better to have nothing in it than whatever they sent me the first time i have since had to wash the entire cooler again top to bottom including the racks and all the sodas i had in thereand i can still smell that odor faintlybut it is much better now  i also cut open a fresh lime placed it on a napkin on a tray inside and it freshened it up a lotfunction  it seems to be cooling well and it runs fairly quietly  i wish the lighting was better however  you can manually turn it on or off with the push of a button but there is no option for it to go on and off automatically when you open and close the door the color is very blue and its only in one location at the top which gets blocked by cans  the stock pictures of this unit show upright cans on the second shelf which we found to be completely impractical as the top shelf literally sits on top of the cans that way  we had to lay them horizontally in order for the shelves to open and close smoothly without dragging or knocking over cans below  this will negatively impact how many cans are able to fit in therealthough we can still fit a lotbottom line  if you want the top of the line cooler there are slightly taller more expensive options out there with better reviews and more bells and whistles that probably smell a lot better right out of the boxbut this one is a pretty good value that looks nice and with some effort will probably be alright,kalamera  beverage cooler  can builtin single zone touch control,65.46,0.47017045454545453,,,-626.17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,96,233,94,410,114,345,111,0.84,0.32,0.38,0.23,4.99,1.58,253,44,43.5,42.3,0.62,0.85,8.84,12.49,0.92,32.56,0.68,0.73,51.97,5.1,0.21,0.66,0.11,0.09,0.19
