ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B0002F75EC,3.0,this product can be set for certain time signatures sounding a beat of a different frequency when the count repeats  i was disappointed that i couldnt get rid of that higher beat and program it just to repeat the same beat students like to start wherever during an excercise and that odd beat throws both of us off if we dont start with it or the student gets back on time but not on the original beat,qwik time  quartz metronome,44.49,0.7532467532467533,77.0,9.625,10.24,77,1,10,8,1,7,1,2,13,77.0,77.0,9.625,8.0,10.0,8.0,0.875,7.0,1.0,1.0,2.0,0.25,13.0,1.625,31,10,29,10,42,10,38,10,0.9,0.26,0.32,0.22,0.44,0.47,31,31,31.0,31.0,0.74,0.74,3.38,4.78,0.92,19.98,0.76,0.89,7.11,1.89,0.21,0.67,0.24,0.05,0.29
B005CXMPQW,4.0,its a great clarinet though i wouldve liked an instruction manual for the stand i was disappointed that the clarinet came with   strength reeds i play on   so it was a letdown for me when i got it i had a bit of trouble playing it and got a lot of squeaking even though ive been playing for five years i dont know if its me or the clarinet but ill have someone look at it to be sure,mendini mctrsdpb red abs b flat clarinet with case stand pocketbook mouthpiece  reeds and more,14.99,0.6962025316455697,79.0,8.777777777777779,16.67,79,1,11,9,1,8,1,3,14,79.0,79.0,8.7778,9.0,11.0,9.0,0.8889,8.0,1.0,1.0,3.0,0.3333,14.0,1.5556,30,9,28,9,44,11,38,11,0.86,0.29,0.3,0.29,1.14,0.76,30,30,30.0,30.0,0.68,0.68,3.2,4.52,0.9,16.24,0.74,0.71,7.14,1.89,0.26,0.83,0.11,0.03,0.13
B00F3T2O3Y,5.0,very nice guitar package it does not have a great sound but i am used to a martin  it is well constructed and a real guitar that will last  a purchased another junior guitar and  it was more like a toy and broke while tuning  the case quality is high and with the string tuner straps and pic the package is worth it,yamaha  juniorsize  acoustic guitar  tobacco sunburst bundle with gig bag tuner strings string winder picks austin bazaar instructional dvd and polishing cloth,34.99,0.7142857142857143,31.5,7.875,32.91,63,1,9,8,2,5,2,3,5,63.0,31.5,7.875,8.0,4.5,4.0,0.625,2.5,2.0,1.0,1.5,0.375,2.5,0.625,30,11,26,11,37,13,29,13,0.78,0.45,0.37,0.5,1.5,0.87,30,30,30.0,30.0,0.81,0.81,3.49,4.93,0.94,27.0,0.9,1.0,6.0,1.73,0.21,0.79,0.24,0.07,0.31
B003B95ETO,5.0, months into violin lessons i continue to struggle with the bow hold very frustrating to try to keep the pinkie bent and balanced on the end of the bowwellinsert happy dance herethese work like a charm has instantly improved my bow hold improved my bow pressure controlthese are great,pinkinest,6.25,0.7959183673469388,49.0,9.8,47.12,49,1,8,5,1,4,1,0,7,49.0,49.0,9.8,5.0,8.0,5.0,0.8,4.0,1.0,1.0,0.0,0.0,7.0,1.4,29,11,27,11,33,13,31,13,0.94,0.42,0.38,0.0,0.0,0.0,29,29,29.0,29.0,0.88,0.88,3.57,5.05,0.96,41.09,0.87,0.89,7.11,1.89,0.26,0.93,0.19,0.06,0.26
B00AWN8Z98,4.0,pros sounds good comes with plenty of dimos and is well built the joint is very tight so you should exercise caution not to force it togethercons despite the description it does not come with ajiao or mucilage glue even when shipping within the us shipped out of canadian warehouse, traditional handmade dizi bamboo flute chinese musical instrument in e key,0.91,0.86,50.0,8.333333333333334,46.11,50,1,8,6,1,5,1,2,5,50.0,50.0,8.3333,6.0,8.0,6.0,0.8333,5.0,1.0,1.0,2.0,0.3333,5.0,0.8333,26,11,24,11,30,11,26,11,0.87,0.42,0.42,0.1,0.1,0.22,26,26,26.0,26.0,0.87,0.87,3.36,4.75,0.96,35.11,0.92,0.8,6.4,1.79,0.31,1.0,0.12,0.12,0.23
B01DPPQVRC,5.0,this is a great delay and reverb with a lot of features and functionality way beyond what i current use in my music but i wanted something i could grow into love the tap function  never realized how handy that is until i tried it the reverb is very nice too found two settings i really like and will stick with that  but again leaves me room to experiment if i want like have a delay and reverb in one small unit takes up less space on my pedal board my only suggestion is  put the tap switch between the reverb and delay switches and make it taller i am hitting the tap with my foot when switching the delay onoff i use this  for my acoustic guitar setup and may get a second dedicated one for electric,keeley delay workstation analog multieffects pedal,63.96,0.6594202898550725,138.0,10.615384615384615,-51.68,138,1,15,13,1,12,1,8,20,138.0,138.0,10.6154,13.0,15.0,13.0,0.9231,12.0,1.0,1.0,8.0,0.6154,20.0,1.5385,59,13,53,13,82,18,72,18,0.88,0.25,0.22,0.05,0.05,0.16,59,39,38.9,40.2,0.72,0.78,4.61,6.52,0.93,25.62,0.74,0.95,17.05,2.92,0.25,0.68,0.19,0.03,0.22
B000KW2YEI,5.0,since i only have laptops at the moment i needed a high quality sound interface for my mixerhome studio and a regular sound card for a desktop pc was not an option i did some research and decided on this unit and im glad i did im very pleased with the sound quality it delivers with virtually no latency and it also has some options you dont get with most pci cards like a volume control and headphone output and the optical out is very handy too once again beheringer has done a terrific job at amazing price i will defiantly use this on my desktop machine when i eventually get around to building one its truely plug n play needs no drivers on xp or vista it just wrks and works well,behringer ucontrol  ultralow latency   out usb audio interface with digital output,7.99,0.7142857142857143,inf,11.083333333333334,-46.61,133,1,13,12,0,7,0,5,18,133.0,0.0,11.0833,12.0,0.0,0.0,0.5833,0.0,0.0,0.0,0.0,0.4167,0.0,1.5,66,25,58,25,86,27,75,27,0.87,0.36,0.38,0.24,0.94,0.69,66,39,42.0,42.1,0.77,0.78,5.03,7.12,0.94,32.55,0.77,0.76,9.94,2.23,0.17,0.75,0.17,0.11,0.28
B01E47P8AQ,5.0,i appreciate the little notecard that comes with the keychain giving the story behind this product and i appreciate that it is handmade and of good quality however i wish it would have been implied somewhere unless i missed it thats on the one side theres an engraved owl on it not a big deal but i would have liked to have known beforehand as it was a gift,rustic guitar pick holder leather key chain handmade by hide amp drink  bourbon brown,1.96,0.7246376811594203,69.0,6.9,26.82,69,1,12,10,1,7,1,1,10,69.0,69.0,6.9,10.0,12.0,10.0,0.7,7.0,1.0,1.0,1.0,0.1,10.0,1.0,31,10,25,9,40,11,30,10,0.75,0.33,0.32,0.27,0.82,0.64,31,31,31.0,31.0,0.78,0.78,3.47,4.9,0.93,23.19,0.83,0.91,9.09,2.13,0.33,0.83,0.2,0.0,0.2
B00LMRNIGS,5.0,this thing sounds sweet as can be i paired it with the  bugera cab that i already had and its a beautiful pair indeed clean channel is nice with spakling highs and a nice growling bottom end the dirty channel is as equally nice with great blues and rock tones the short time ive been playing guitar  about a year ive been chasing a super heavy distortion so i thought but after playing this amp i realized that it really has everything ive been looking for i have several other amps like a bugera  an orange micro terror a  fender mustang head a peavey bandit a marshall  and a line  spider iv  but this one has all the sounds ive been craving i only wish it had an emulated out for recording but ill get a mic if i have to for that the date on this info is  so ill update it at a later date after the honeymoon effect has worn off and after i try some different speaker combinations thanks,bugera   vintage  amplifier head with infinium tube life multiplier and reverb brown amp cream ,63.98,0.6242774566473989,173.0,10.8125,-87.21,173,1,20,16,1,11,1,3,23,173.0,173.0,10.8125,16.0,20.0,16.0,0.6875,11.0,1.0,1.0,3.0,0.1875,23.0,1.4375,80,29,74,29,113,34,93,34,0.82,0.37,0.36,0.28,1.39,0.83,80,38,40.7,39.0,0.71,0.77,5.32,7.53,0.93,28.1,0.8,0.94,16.06,2.83,0.18,0.83,0.19,0.04,0.24
B00GXMZNSI,2.0,i ordered this strap specifically because i am a large man and need a longer than normal strap for when i play bass  my current strap is  long  this strap is advertised as extending up to  however at its longest it is   exactly as long as my current strap  totally defeated the purpose of buying it in the first place  also its pretty cheap feeling  its thicker but i would hardly call it a well padded strap,vorson  padded standard leather guitar strap black,4.0,0.7012987012987013,77.0,9.625,1.78,77,1,10,8,1,3,1,1,7,77.0,77.0,9.625,8.0,10.0,8.0,0.375,3.0,1.0,1.0,1.0,0.125,7.0,0.875,34,6,28,5,49,11,39,10,0.8,0.26,0.18,0.2,0.4,0.45,34,34,34.0,34.0,0.69,0.69,3.43,4.86,0.91,18.0,0.72,1.0,10.0,2.24,0.26,0.57,0.18,0.13,0.31
B0118FMJ72,3.0,i the intended purpose i purchased it for was simply to put up in a glass window so no glass rattlevibrations from playingrecording music basically just a higher quality eggshell wall  p i would not purchase to put up in walls to actually absorb any decent sound i purchased a higher quality for thatnbspa datahookproductlinklinked classalinknormal  acoustic foama the value for the measurement you get is why i purchased this  fit just right in the  length of window i have in my small bedroomrecording studio,acoustic foam sound absorption pyramid studio treatment wall panel  x  x ,7.99,0.6941176470588235,85.0,8.5,-14.81,85,1,15,10,1,8,1,0,12,85.0,85.0,8.5,10.0,15.0,10.0,0.8,8.0,1.0,1.0,0.0,0.0,12.0,1.2,40,14,34,13,57,14,49,13,0.86,0.27,0.35,0.33,1.33,0.82,40,35,35.9,35.4,0.7,0.7,3.75,5.3,0.91,20.04,0.69,0.67,5.33,1.63,0.16,0.69,0.12,0.06,0.18
B0018P99LW,4.0,i got this guitar a few years ago now because i wanted a smaller guitar that i would be able to travel with despite its small size it has a very lovely sound unlike the picture it is actually very yellow i wish it looked more like the picture and less like a lemon because it is  size the frets are smaller so it would be great for teaching someone with smaller hands to play guitar also its light easy to transport great guitar if you dont mind the rather obtrusive color,oscar schmidt   size dreadnought acoustic guitar high gloss blue,26.24,0.6630434782608695,92.0,8.363636363636363,3.48,92,1,15,11,1,10,1,1,9,92.0,92.0,8.3636,11.0,15.0,11.0,0.9091,10.0,1.0,1.0,1.0,0.0909,9.0,0.8182,40,7,32,7,57,10,45,10,0.79,0.22,0.17,0.1,0.1,0.22,40,35,36.0,34.9,0.7,0.7,3.75,5.3,0.91,20.04,0.71,1.0,10.0,2.24,0.22,0.58,0.2,0.04,0.24
B0002DVCQ6,4.0,i purchased this for a mackie  mixer it is fantastic for this board and the lowest cost option ive seen the reason i gave it only  stars is that most of the inserts that were glued inside the case where just falling out i used a very strong doublestick carpet table to reattached the inserts here is a link to a forum post that has a full review with pictures,odyssey  flight zone single dj mixer ata case holds most  dj mixers,22.99,0.7285714285714285,70.0,7.777777777777778,25.81,70,1,11,9,1,8,1,1,14,70.0,70.0,7.7778,9.0,11.0,9.0,0.8889,8.0,1.0,1.0,1.0,0.1111,14.0,1.5556,38,10,34,10,44,11,37,11,0.84,0.3,0.26,0.25,0.5,0.5,38,38,38.0,38.0,0.86,0.86,4.05,5.73,0.96,42.42,0.92,1.0,8.0,2.0,0.22,0.86,0.14,0.08,0.22
B01CSAJA3W,5.0,review by my sonthese sticks have an average weight and have a long thin taper this and the acorn tips make these sticks highly responsive and great for fast fills and diddles the activegrip coating on these sticks helps me hold onto the stick after just a few sessions of using these sticks they have become permanently tacky instead of getting tackier as you play and sweat there is no residue left on my hands after playing and the coating is not chipped off by stick clicks or rim shots,promark txrrwag rich redmond drumstick with activegrip,11.99,0.7333333333333333,90.0,7.5,5.51,90,1,13,12,1,8,1,5,11,90.0,90.0,7.5,12.0,13.0,12.0,0.6667,8.0,1.0,1.0,5.0,0.4167,11.0,0.9167,43,16,39,16,54,18,47,18,0.87,0.38,0.37,0.27,0.82,0.64,43,40,40.1,39.8,0.8,0.8,4.14,5.85,0.94,30.34,0.83,0.91,9.09,2.13,0.21,0.72,0.28,0.09,0.36
B0002BG14G,5.0,this product gets a  star rating form the one and only vi p i have opened up shows performing as a hip hop artist and dj for rap a lot records kurk kobangz lil wayne and many more the fact is without these needles the sound wouldnt have had the bass that it did i would say these are hip hops premier needle for the  which is a basic upgrade for the  my first pair was stolen during a violent robbery in  but i got another pair and i am rebuilding my empire to twice the strength as before these needles are the soldiers who will fight with me to the top its not common for a good long lasting great sounding product to come around but when it does you need to buy it and keep it if i ever recover my stolen items i will never lose them again thanks amazon for asking my opinion once again and thanks shure for sponsoring me and sending these to me you guys are the t,shure  replacement needle for ,17.84,0.6571428571428571,175.0,9.210526315789474,-72.32,175,1,26,19,1,13,1,7,19,175.0,175.0,9.2105,19.0,26.0,19.0,0.6842,13.0,1.0,1.0,7.0,0.3684,19.0,1.0,77,26,68,26,102,31,84,31,0.82,0.37,0.34,0.25,1.75,0.94,77,41,41.1,41.0,0.75,0.85,5.39,7.62,0.94,33.04,0.81,0.82,18.89,3.07,0.27,0.83,0.17,0.01,0.18
B0002F51YS,3.0,im no expert but after seeing some teaching demos on you tube i am a musician and learn a lot on youtube the beads seemed too tight to be able to use well i took it to my workshop for some tweaking and the parts ended up in the trash it may not be a bad item it certainly had good reviews so i would not use this review as the end all the next time i purchase a cabasa it will be after i try it out first hand,latin percussion  standard afuche cabasa,7.99,0.7222222222222222,90.0,9.0,13.97,90,1,14,10,1,5,1,1,7,90.0,90.0,9.0,10.0,14.0,10.0,0.5,5.0,1.0,1.0,1.0,0.1,7.0,0.7,40,10,34,10,51,10,40,10,0.78,0.25,0.25,0.1,0.1,0.22,40,39,39.4,39.0,0.78,0.78,3.96,5.6,0.94,27.64,0.85,0.9,8.1,2.01,0.23,0.94,0.17,0.05,0.23
B00A7190M6,5.0,great case  light sturdy holds my sons electronic guitar perfectly  best parts are the multiple pockets although i do wish the front pocket could be bigger so we can put his music bookssheets in and the doublestraps so he can wear it as a school backpack  his old one had a single strap and it was not easy to carry  very happy with the purchase,godps chromacast electric guitar  padded gig bag with guitar strap and pick sampler,24.98,0.8615384615384616,65.0,6.5,22.42,65,1,11,10,1,7,1,1,9,65.0,65.0,6.5,10.0,11.0,10.0,0.7,7.0,1.0,1.0,1.0,0.1,9.0,0.9,36,9,33,9,39,9,34,9,0.87,0.26,0.25,0.0,0.0,0.0,36,36,36.0,36.0,0.92,0.92,4.08,5.76,0.98,72.82,0.97,1.0,6.0,1.73,0.18,0.94,0.29,0.06,0.35
B00LUPI22M,3.0,i would love to say that this was a great karaoke machine it connected to my tv without issue and all of our karaoke discs worked just fine the bluetooth connection worked just fine the audio quality of the music wasnt bad at allunfortunately i cant really review this as a karaoke machine the provided microphone was inoperable because of this i dont know how the karaoke functions worked at all it was essentially a  bluetooth speakeri will be returning it as soon as possible because it did not at all serve its purpose and the party that i had ordered it for went karaokeless,ilive blue  cdg karaoke with bluetoothr,2.38,0.6285714285714286,105.0,8.75,-18.19,105,1,14,12,1,10,1,1,13,105.0,105.0,8.75,12.0,14.0,12.0,0.8333,10.0,1.0,1.0,1.0,0.0833,13.0,1.0833,46,15,40,14,60,18,51,17,0.85,0.33,0.33,0.12,0.25,0.35,46,37,39.8,38.6,0.77,0.74,4.2,5.94,0.94,27.4,0.78,0.81,10.56,2.3,0.25,0.78,0.14,0.06,0.2
B00004UE2D,3.0,div  classasection aspacingsmall aspacingtopmini videoblockdivinput typehidden name  classvideourlinput typehidden name  classvideoslateimgurlnbspi waivered between a  and a  on this onefirst i dont think this is a good guitar for beginners it doesnt have true fretting on it where the note can be played anywhere between the barssecond the bridges are set too high and i have to do some repair before one of my students can play itthird horrible strings thick cheap and clunky will have to be replacedi did post the first song played on the guitar there was some discomfort because it is completely different from the guitar i use tone is meh the wood feels too light to be long term,yamaha  full size nylonstring classical guitar tan full,22.99,0.6991150442477876,113.0,8.692307692307692,-34.77,113,1,16,13,1,10,1,2,14,113.0,113.0,8.6923,13.0,16.0,13.0,0.7692,10.0,1.0,1.0,2.0,0.1538,14.0,1.0769,53,24,49,23,72,27,58,26,0.81,0.45,0.45,0.33,1.67,0.91,53,40,40.3,38.0,0.74,0.8,4.42,6.25,0.93,25.93,0.84,0.8,9.6,2.19,0.21,0.82,0.22,0.02,0.24
